id,post_url,post_date,author,state,county,section_township_range,operator,bonus_amount_text,bonus_per_acre,royalty_text,royalty_decimal,term_text,term_years,additional_terms,confidence,extracted_at,raw_content
88,https://www.mineralrightsforum.com/t/typical-lease-terms-in-marion-county-west-virginia/82530,2025-07-23T17:47:04Z,DBG,west_virginia,"Marion County",,"Marion Natural Energy, LLC","$1,500 per acre",1500.0,15%,0.15,"5 years",5.0,,1.0,"2025-10-18 10:04:16","Can someone advise me what typical lease terms exist in Marion County West Virginia. I am in the oil and gas industry, and am trying to help a relative who has recently received an offer to lease from a company called Marion Natural Energy, LLC for acreage that appears to be in the north 1/2 of Lincoln District. The basic terms are $1,500 per acre, 15% royalty, for a 5 year lease with the option to extend up to another 5 years. The lease is also full of clauses that would never fly in Texas where I work. Can anyone advise me about the basic terms offered, the reputation of this company, and the current leasing / drilling environment in this area of Marion County? Any help would be greatly appreciated!"
89,https://www.mineralrightsforum.com/t/typical-lease-terms-in-marion-county-west-virginia/82530,2025-07-24T01:37:18Z,Petroleum9202,west_virginia,"Marion County",,"Marion Natural Energy, LLC","$1500-$4000 nma",2750.0,15%,0.15,"",,,,"2025-10-18 10:04:18","@DBG- ​Marion Natural Energy is the other LLC that Northeast Natural Energy, LLC uses to take leases. NNE is based out of Morgantown, West Virginia. They are a drilling operator and have been drilling since 2015. Offers usually range around $1500 net mineral acre up to $4000 nma for bonus​, and royalty is around 15% net. Depending on your relative’s ownership per net acre amount, please look up the West Virginia Co-Tenancy ​l​aw​ which is a force pooling as long as the operator has 75% of the heirs leased in that tract."
90,https://www.mineralrightsforum.com/t/leased-a-month-ago-now-have-offer-to-buy/82482,2025-07-22T02:51:03Z,jtarbutton,texas,"Anderson County",,Vanna,$1k/acre,1000.0,"",,"",,,1.0,"2025-10-18 10:05:14","Mr. Herrington, I’d rather not say yet. However, interestingly, they raised their offer by $1k/acre today."
91,https://www.mineralrightsforum.com/t/review-of-upland-operating-leasing/82313,2025-07-09T14:56:20Z,James_Flesher,oklahoma,"Roger Mills County",26-15N-25W,"Jenkins Energy Partners",$1850,1850.0,1/5th,0.2,,,,1.0,"2025-10-18 10:06:17","I negotiated the identical leases for family members in 26-15N-25W and 28-14N-24W with Upland Exploration, which is very active in Roger Mills county now, for $1850 and 1/5th with a good Exhibit A.  Upland’s Exploration’s leasing agency was Jenkins Energy Partners.  You may access the leases by googling “Roger Mills County Clerk search” although viewing the leases 'themselves requires you to get a $10 account withokcountyrecords.org. Or you can visit the county courthouse for free and take photos. Overall, I was pleased with Upland/Jenkins although I initially was very displeased when they included a document outside of the lease which gave them the option of not executing the lease for 60 business days.  I got that paragraph struck but family members had to wait 45 business days (9 weeks) to receive their bonus checks."
92,https://www.mineralrightsforum.com/t/review-of-upland-operating-leasing/82313,2025-07-10T15:07:56Z,sparkle-motion,oklahoma,"Roger Mills County",26-15N-25W,"Upland Exploration","$1,000.00 per net mineral acre",1000.0,3/16,0.1875,"3 years",3.0,,,"2025-10-18 10:06:19","I was contacted by Jenkins representing Upland regarding my property in Roger Mills 33-13N-24W. Current offers are:
$1,000.00 per net mineral acre bonus consideration, for a three (3) year term oil and gas lease providing for a 3/16th royalty"
93,https://www.mineralrightsforum.com/t/united-land-co-lease-offer/82366,2025-07-12T00:11:41Z,Charlie_Noble,oklahoma,"Custer County","Section 9-121N-16W","United Land Company","$500/mineral acre",500.0,3/16th,0.1875,"3 yr with 3 yr option",6.0,,1.0,"2025-10-18 10:07:42","Received from United Land Company, 3 yr with 3 yr option, 3/16th, $500/mineral acre. NE/4 & SE/4 of Section 9-121N-16W  Any other offers in this area out there?"
94,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-21T11:32:38Z,Marvajean,west_virginia,"Marion County",,"Northeast Energy",$600/acre,600.0,12.5%,0.125,,,,1.0,"2025-10-18 10:08:22","Tater: re Marion County.
We were offered $600 an acre and 12.5%  on our first offer. Northeast just offered us $1500 an acre and 15%. Have you received any offers?"
95,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-21T11:32:38Z,Marvajean,west_virginia,"Marion County",,"Northeast Energy",$1500/acre,1500.0,15%,0.15,,,,1.0,"2025-10-18 10:08:22","Tater: re Marion County.
We were offered $600 an acre and 12.5%  on our first offer. Northeast just offered us $1500 an acre and 15%. Have you received any offers?"
96,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-21T16:14:05Z,Tater,west_virginia,"Marion County",,"Northeast Energy","$1500 an acre",1500.0,"",,"",,,0.8,"2025-10-18 10:08:24","Yes they made a offer of 1500 an acre but that’s no where near what I have been leasing for so trash can it went"
97,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-23T01:17:54Z,Vintgechick,west_virginia,"Marion County",,"Northeast Energy","$3500 / acre",3500.0,16%,0.16,,,,1.0,"2025-10-18 10:08:26","Because I had mentioned we had another offer already (which we do), we were offered $3500 / acre and 16% royalty.  I think this is still low."
98,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-24T21:13:00Z,Tater,west_virginia,"Marion County",,EQT,"$4200 per acre",4200.0,18%,0.18,"",,,1.0,"2025-10-18 10:08:33","My other leases for Marion county is with eqt $4200 per acre and 18% Marcel Shell only they offer $10000 per acre to purchase and xto $3500 per acre 16.5% others are $2500-$3500 15% all but 1 of my leases are no  deduction and the smallest track is 34 AC most are over a 100 acres with the largest at 192 acres in Marion county now wetzel county and Doddridge county More per acre but the royalty percent is still anywhere between 15 and 20% currently the one I posted this topic on is over 100 acres Paw paw district"
99,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-24T21:13:00Z,Tater,west_virginia,"Marion County",,XTO,"$3500 per acre",3500.0,16.5%,0.165,"",,,1.0,"2025-10-18 10:08:33","My other leases for Marion county is with eqt $4200 per acre and 18% Marcel Shell only they offer $10000 per acre to purchase and xto $3500 per acre 16.5% others are $2500-$3500 15% all but 1 of my leases are no  deduction and the smallest track is 34 AC most are over a 100 acres with the largest at 192 acres in Marion county now wetzel county and Doddridge county More per acre but the royalty percent is still anywhere between 15 and 20% currently the one I posted this topic on is over 100 acres Paw paw district"
100,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-24T21:13:00Z,Tater,west_virginia,"Marion County",,"Northeast Energy",$2500-$3500,3000.0,15%,0.15,"",,,0.8,"2025-10-18 10:08:33","My other leases for Marion county is with eqt $4200 per acre and 18% Marcel Shell only they offer $10000 per acre to purchase and xto $3500 per acre 16.5% others are $2500-$3500 15% all but 1 of my leases are no  deduction and the smallest track is 34 AC most are over a 100 acres with the largest at 192 acres in Marion county now wetzel county and Doddridge county More per acre but the royalty percent is still anywhere between 15 and 20% currently the one I posted this topic on is over 100 acres Paw paw district"
101,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-28T20:15:34Z,WVGAS,west_virginia,"Marion County",,EQT,$4500/acre,4500.0,17%,0.17,,,,1.0,"2025-10-18 10:08:36","EQT will pay $4500/acre with 17% royalty if you hold firm (more if you have a good chunk of acrage). Marion Energy is Northeastern Natural Energy… push for 5K an acre (perhaps more) and 18% royalty. Northeastern is a bit easier to deal with than EQT. Those guys are real jerks."
102,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-06-28T20:15:34Z,WVGAS,west_virginia,"Marion County",,"Marion Energy",$5000/acre,5000.0,18%,0.18,,,,0.8,"2025-10-18 10:08:36","EQT will pay $4500/acre with 17% royalty if you hold firm (more if you have a good chunk of acrage). Marion Energy is Northeastern Natural Energy… push for 5K an acre (perhaps more) and 18% royalty. Northeastern is a bit easier to deal with than EQT. Those guys are real jerks."
103,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-07-10T23:25:10Z,RBudFarm,west_virginia,"Marion County",,"Marion Energy",$2000,2000.0,15%,0.15,,,,1.0,"2025-10-18 10:08:41","So I have family with around 40 ac in Marion County Pawpaw District. Current offer from Marion Energy is $2000. Per ac bonus at 15% net royalty. No surface rights. Leased about 8 years ago with another company for $4000. At 16% gross royalty. I know inflation has affected everyone so why do you think the offer is so low? They definitely plan to drill ,proposed pad site has been approved less than a mile away. Based on research of leases near ,the property will be at the end of the drill line. Any input or advice?"
104,https://www.mineralrightsforum.com/t/northeast-energy-and-marion-energy-leasing/82002,2025-07-14T13:56:31Z,Marvajean,west_virginia,"Marion County",,"Marion Energy","$1500 per acre",1500.0,15%,0.15,"5 years",5.0,,1.0,"2025-10-18 10:08:44","Thank you for posting information about the forced pooling meeting. I’m not sure what to do about it except maybe to accept our 5 year $1500 per acre with 15% royalties and no post production costs (is that the same as at the wellhead?) offer from Marion Energy."
106,https://www.mineralrightsforum.com/t/inherited-50-acres-in-proctor-county-wv/82175,2025-06-28T20:55:23Z,Keenan,west_virginia,"Proctor County",,Antero,$2000,2000.0,15%,0.15,"not specified",,,1.0,"2025-10-18 10:08:49","Wife inherited 50 acres in proctor county WV. Antero o&g has sent an offer of 2000 sign bonus and 15% royalty’s on 3 wells on 3 different parcels adding up to 50 acres.  What’s the going rate? I know this is a lowball first offer, but I don’t know the average?"
107,https://www.mineralrightsforum.com/t/lawyer-references/82363,2025-07-12T02:47:18Z,Luke_Alexander,,"Lea County",,Wyotex,"",0.0,25%,0.25,"",0.0,,1.0,"2025-10-18 10:09:00","I leased my mineral rights in 15/36 to Wyotex for 25%. 320 acres, so consider leasing to someone other than Matador. Wyotex is going to participate."
108,https://www.mineralrightsforum.com/t/lea-county-oil-lease-offer-terms/80871,2025-04-13T11:15:33Z,BWS,new_mexico,"Lea County","Section 2-16S-36E",Matador,"$325 per acre",325.0,20%,0.2,"3 years",3.0,,1.0,"2025-10-18 10:09:16","Received an offer from Matador regarding Lea County Twnshp 16S R 36E Section 2.  10 acres net of 80 gross. $325 per acre bonus 20% royalty w/ 3 year lease. They ask for Warranty of Title. This was from a family inheritance and I do not have documentation of mineral rights.  How do I discover the title and if there any tax liens.  I contacted the Lea County Tax assessors office, Lea County clerk, BLM for original homestead filing(pending)  all helpful but could not provide info on mineral rights using. I need to know if the title is clear before I sign."
109,https://www.mineralrightsforum.com/t/oil-gas-and-mineral-rights-leasing/82259,2025-07-04T16:06:34Z,SKK,west_virginia,"Tyler County",,"Antero Resources",$300,300.0,15%,0.15,,,,1.0,"2025-10-18 10:09:29","Good morning I am new to the forum. I currently received a lease offer from Antero Resources for leasing 37 gross acres and net 0.08326 net mineral acres. Offer is $300 bonus and 15% royalties."
110,https://www.mineralrightsforum.com/t/oil-gas-and-mineral-rights-leasing/82259,2025-07-04T19:33:24Z,Nick-TBM,west_virginia,"Tyler County",,"Antero Resources",$300,300.0,18%,0.18,"",,,0.8,"2025-10-18 10:09:30","Hi@SKKthey are saying that you only own 0.08326 of a mineral acre. The $300 signing bonus is due to the size of your parcel and is pretty much the minimum they will offer. You can ask for 18% royalty without deductions, but Antero is not offering leases without deductions any longer. They will not sign anything unless you pay a portion of the transportation fee’s. Just being realistic, you don’t have much to negotiate with."
111,https://www.mineralrightsforum.com/t/beware-rofr-clause-in-drake-and-vanna-ii-leases/82305,2025-07-09T00:54:51Z,Alan_Herrington,,"Anderson County",,"Vanna II","$1,250/NMA",1250.0,25%,0.25,,,,,"2025-10-18 10:09:54","Drake is leasing for Expand, but Vanna is leasing for Mitsui.  These two companies are currently competing for acreage in Anderson County.  As of a few days ago, lease offers had reached $1,250/NMA bonus with 25% cost-free royalty."
112,https://www.mineralrightsforum.com/t/oil-gas-leasing-help/82317,2025-07-09T17:12:46Z,labyrinthqueen3800,west_virginia,"Harrison County",,,"$2000 per acre",2000.0,15%,0.15,"5 years",5.0,,,"2025-10-18 10:10:12","Hello. I recently found out I have over 25 acres of land in Harrison County, WV. I’ve been contacted and offered 2k per acre for a term of 5 years plus royalties at 15%. Does this seem fair for the area? I have no knowledge about this but don’t want to get taken advantage of or fall for a scam."
113,https://www.mineralrightsforum.com/t/anderson-county-leasing-question/82239,2025-07-03T00:52:28Z,Ltaylor12,texas,"Anderson County",,Mitsui,$750/ac,750.0,20%,0.2,"",,,1.0,"2025-10-18 10:11:31","I am getting offered by 4 different parties now on a few different tracts and I’m trying to shake out who is with who and top prices etc. The highest starting price I’ve seen has been $750/ac and 20% royalty. The below are the companies I have been approached by:"
114,https://www.mineralrightsforum.com/t/recently-applied-for-pooling/81218,2025-05-04T20:10:29Z,Slider-run,west_virginia,"Tyler County","tract 4-5-27",Antero,$5800,5800.0,15%,0.15,,,,1.0,"2025-10-18 10:12:55","My father left my other and I mineral rights for 1.68. My mother leased to Antero $5800 signing bonus and 15% royalities. Didn’t care much  at the time after losing my father. Antero recently applied for pooling and initiation of oil and gas interest. Now we’re getting offers from different company’s at 10k per acre. Been 3 years since we’ve heard anything. So is this a good thing and should we sell or hold out for royalties?"
115,https://www.mineralrightsforum.com/t/recently-applied-for-pooling/81218,2025-05-27T17:16:43Z,Slider-run,west_virginia,"Tyler County","tract 4-5-27",Antero,"$10k per acre",10000.0,,,"5 years",5.0,,1.0,"2025-10-18 10:13:00","My mother signed a 5 year lease with antero. Git a notice they setting up a horizontal well. We’ve had 3 different offers for 10k per acre and sn offer from antero stating they beat anyone. I’ll read through the contract again and see terms of royalties."
116,https://www.mineralrightsforum.com/t/section-10-activity-carter-county-oklahoma/81245,2025-06-13T16:35:04Z,tfholman,oklahoma,"Carter County","Section 10-3S-1E",,"$500 per acre",500.0,1/4,0.25,,,,1.0,"2025-10-18 10:14:11","We hold in S1-2S-3W and are being offered 1/4 royalty with a $500 per acre lease. This is significantly less than a few years ago when it was almost $3,000 per acre at 3/16."
117,https://www.mineralrightsforum.com/t/going-rate-for-placing-well-pad-on-property/82130,2025-06-26T15:18:07Z,user71,ohio,,,"gas company","$4,000/acre",4000.0,,,,,,1.0,"2025-10-18 10:14:20","We are located in Ohio, and have received lease royalties for several years. The gas company now wants to place a new well pad on our property. They are willing to negotiate, but their starting offer is $4,000/acre. This will disrupt our land usage. We are wondering what is the going rate in Ohio for the 9-14 acres of land they are looking at using. Also, is this like a pipeline where they actually own a right-of-way? Should we get an attorney?"
118,https://www.mineralrightsforum.com/t/how-do-i-know-if-drilling-is-going-on/82124,2025-06-26T05:56:36Z,Justdirtyhands,texas,"Angelina County",A282,,"Not specified",,"Not specified",,"Not specified",,,0.8,"2025-10-18 10:14:24","Samuel Gillian’s survey A282 Angelina County
Are they drilling there ? I received a lease offer but havent signed it yet. I own 1NMA of a 33 acre setting in Angelina County"
119,https://www.mineralrightsforum.com/t/pugh-clause-for-mineral-rights-lease/81888,2025-06-10T22:12:23Z,Lucyben1915,texas,"Ector County",,,,,,,,,,1.0,"2025-10-18 10:15:08","Recently received a lease offer in Ector County Texas.  I requested a Pugh Clause be added which would protect all dept below and above the drilled area.  However, The Pugh clause the leasing company sent me only allows 100 feet below and above the deepest depth drilled."
120,https://www.mineralrightsforum.com/t/lithium-royalty-lease/80857,2025-06-26T02:20:50Z,ABenergy,texas,"Hopkins County",,,$200/acre,200.0,"2.5% lithium royalty",0.025,"5 years",5.0,,,"2025-10-18 10:15:28","I have a Brine-Sourced Mineral Lease offer in Rains County, TX. They offered:
-5-year lease with two (2) five (5) year options
-$200/acre for the primary term
-$200/acre for the first 5-year option period
-$500/acre for the second 5-year option period
-2.5% lithium royalty
-25% incidental oil royalty"
121,https://www.mineralrightsforum.com/t/lithium-royalty-lease/80857,2025-06-26T02:20:50Z,ABenergy,texas,"Hopkins County",,,$200/acre,200.0,"25% incidental oil royalty",0.25,"5 years",5.0,,,"2025-10-18 10:15:28","I have a Brine-Sourced Mineral Lease offer in Rains County, TX. They offered:
-5-year lease with two (2) five (5) year options
-$200/acre for the primary term
-$200/acre for the first 5-year option period
-$500/acre for the second 5-year option period
-2.5% lithium royalty
-25% incidental oil royalty"
122,https://www.mineralrightsforum.com/t/lithium-royalty-lease/80857,2025-06-26T02:20:50Z,ABenergy,texas,"Hopkins County",,,$500/acre,500.0,,,"5 years",5.0,,,"2025-10-18 10:15:28","I have a Brine-Sourced Mineral Lease offer in Rains County, TX. They offered:
-5-year lease with two (2) five (5) year options
-$200/acre for the primary term
-$200/acre for the first 5-year option period
-$500/acre for the second 5-year option period
-2.5% lithium royalty
-25% incidental oil royalty"
123,https://www.mineralrightsforum.com/t/lease-offer-in-anderson-county/81842,2025-06-08T20:09:46Z,jtarbutton,texas,"Anderson County",,"Vanna Production",$400/acre,400.0,20%,0.2,"3 years",3.0,,1.0,"2025-10-18 10:15:40","My brother and I each own 25.8 acres in 3 surveys: A-263, A-714 & A-1098. As far as I know, these are non-producing. We have been presented with an offer of $400/acre and 20% royalty for three years. Does anyone know of activity in these areas and if this is a fair offer? Thanks."
124,https://www.mineralrightsforum.com/t/lease-offer-1000-nma/81991,2025-06-17T15:51:16Z,acestacy,oklahoma,"Grady County","Section 30-10N-08W",,"$1,000 per Net Mineral Acre",1000.0,,,"3 years with 2-year extension",5.0,,,"2025-10-18 10:16:13","I recently received a lease offer for Section 30-10 North – 08 West.
I was offered $1,000 per Net Mineral Acre s, of which I have 4 total.
I was curious whether that was a reasonable offer for a 3-year lease with 2-year extension offered for an additional $1000 per acre if the extension was picked up.
Any thoughts from the members would be appreciated.
Thank you."
125,https://www.mineralrightsforum.com/t/whats-causing-interest-in-my-property/81917,2025-06-17T02:39:54Z,willyd,new_mexico,"Lea County","Section 27-19S-35E",Rockwood,"",,"",,"3 years",3.0,,1.0,"2025-10-18 10:16:23","I too held interest in Section 27, SW 1/4 & Section 34, NW 1/4, but because of my age (91) have recently deeded it to my grandson hoping it will be prosperous for him soon. I was able to lease (for 3 years) the rights in 34 recently. Did have a proposal to purchase but they didn’t specify where so I assumed they were just wanting to buy any."
126,https://www.mineralrightsforum.com/t/does-anyone-have-an-active-lease-in-chocktaw-county-oklahoma/81916,2025-06-12T01:35:56Z,RvSplatt,oklahoma,"Chocktaw County",,,"$150 per acre",150.0,1/8,0.125,"",,,1.0,"2025-10-18 10:16:26","Me & my siblings have mineral rights in Chocktaw County, OK. We have a land man offering $150 per acre and 1/8 royalties. We have 320 acres, but they only want to lease 120 acres. What is a fair market rate?"
127,https://www.mineralrightsforum.com/t/marshall-marcellus-shale-lease-questions/81988,2025-06-19T15:06:56Z,dome,west_virginia,"Webster District",,"Southwestern Production","$4,000 per acre",4000.0,18%,0.18,,,,0.8,"2025-10-18 10:17:04","Welcome to the forum. As a starting point to better educate yourself on these issues I suggest going to the Marshall County documents site 129.71.117.225 and select Book and Page on the dropdown and then type in 1228 in the Book box and 18 in the Page box. A recent lease example from Southwestern Production (now Expand Energy) comes up and you can peruse the language. Pay particular attention to the Exhibit B and Addendum language in the later pages. This language modifies the boilerplate language in the lease. Things like royalty percentage, storage rights, no cost, hold harmless etc. That said do you know what company is proposing the lease? You need to confirm the net acres you own which the landman can supply. If it is the 12.5 you mentioned you should not settle for less than $4,000 per acre bonus and try to get $4,500 per. The royalty should be 18%, nothing less. They will always lowball in early offers. If you don’t feel comfortable negotiating an O&G attorney can certainly help"
128,https://www.mineralrightsforum.com/t/og-lease-offer/80889,2025-04-15T00:28:49Z,Patricia_Lynch-Dopkin,oklahoma,"Seminole County","Section 31-7N-7E",,"$100 nma",100.0,1/8,0.125,,,,,"2025-10-18 10:17:14","Just received an offer to lease for $100 nma 1/8
or $50 nms w/ 3/16 th royalty. This sounds pretty low to me. Does anyone know the going sign in rate? Seminole Co, OK sec 31-7N-7E N2 SW/4 lease offer"
129,https://www.mineralrightsforum.com/t/og-lease-offer/80889,2025-04-15T00:28:49Z,Patricia_Lynch-Dopkin,oklahoma,"Seminole County","Section 31-7N-7E",,"$50 nms",50.0,3/16,0.1875,,,,,"2025-10-18 10:17:14","Just received an offer to lease for $100 nma 1/8
or $50 nms w/ 3/16 th royalty. This sounds pretty low to me. Does anyone know the going sign in rate? Seminole Co, OK sec 31-7N-7E N2 SW/4 lease offer"
130,https://www.mineralrightsforum.com/t/deep-drilling-under-the-wolfcamp/81813,2025-06-06T01:54:41Z,J.mahon82,texas,"Martin County",,"Mineral and Royalty acquisition company","$3000 NMA",3000.0,1/4,0.25,"3 years",3.0,,1.0,"2025-10-18 10:17:22","Received a Lease offer for property we currently have producing wells on.  The lease offer is for drilling deep under the Wolfcamp formation in which our current lease does not extend to that depth.  This new lease is offered by a Mineral and Royalty acquisition company.  Martin Co Texas,  3 yr term, 1/4 Royalty $3,000 NMA.  Need advice."
131,https://www.mineralrightsforum.com/t/is-it-worth-a-lawyer/82027,2025-06-19T15:03:55Z,user35,oklahoma,"Roger Mills","Section 5-12N-24W",,"$1,000 per net mineral acre",1000.0,3/16,0.1875,,,,1.0,"2025-10-18 10:17:31","Is it worth having a lawyer review an oil and gas lease offer  for $1,000 per net mineral acre at 3/16 royalty on 1,5 acres in Roger Mills Sec.5, Township 12, Range 24 West?"
132,https://www.mineralrightsforum.com/t/drilling-sheridan-county/81496,2025-06-09T19:29:22Z,kprince,montana,"Sheridan County","Sections 17 & 18 T33N;R57E; Sections 3, 4 T34N;R57E",,"",,"",,"",,,1.0,"2025-10-18 10:17:43","Hello! I also have mineral rights in Sheridan County and recently received an offer to lease. I am thinking I might should hire an attorney to look over the contract and possibly negotiate a counter-offer, but not being familiar with Montana (I live in Arkansas) I have no clue (aside of Google’s search results) which Montana attorneys I should consider. Do you reside in Montana? Is your lawyer in the state? I would love to receive some feedback or recommendations! Thanks so much and good luck to you!!"
133,https://www.mineralrightsforum.com/t/bonus-payment/81647,2025-05-28T21:56:20Z,Jerrysoil,texas,"Howard County","Sec 32 Blk 30 T-1-N",,"$30,000",220.5882,20%,0.2,,,,1.0,"2025-10-18 10:18:34","Sec 32 Blk 30 T-1-N, 136 ac - We were just offered a $30,000 bonus, 20% royalty. We are being told drilling will start this fall. Of course, no guarantee. Our last lease was significantly higher at $800/nma. Should we be asking for more?  Any other insight you want to volunteer would be appreciated."
134,https://www.mineralrightsforum.com/t/brine-well-offers/81821,2025-06-06T13:09:33Z,Apache,oklahoma,"Dewey County",,"Summit Land Co.",$2.50/acre,2.5,3%,0.03,"",,,,"2025-10-18 10:18:55","I am seeking any information about Brine Well offers by Summit Land Co. on behalf of Woodward Iodine Company (WIC) in Dewey Co., Okla. My mother rec’d an offer of $2.50/acre “bonus” offer and then 3% of profits of sold iodine.  We have a Landman in the family who lives in that area and he says he doesn’t think they are offering enough, but if no other companies are offering, then the only comparison is $0, so holding out awhile in hopes of a better offer might make sense and be a good strategy, but there’s also the variable of whether someone is 95 y/o vs. 50 y/o as to whether it makes sense to accept the offer that’s on the current table.  Curious about thoughts, insights and other information re: this offer and if brine well drilling is going to be more prevalent, therefore becoming more competitive in this area with more offers likely in the future."
135,https://www.mineralrightsforum.com/t/offer-to-lease/81946,2025-06-13T23:05:01Z,Lacygilworth,oklahoma,"Canadian County",,,$400/acre,400.0,3/16,0.1875,"3 years",3.0,,,"2025-10-18 10:19:31","I recently was contacted about leasing my mineral rights in Canadian county.
I have 3 acres and their offer was $400 an acre with 3/16 royalties for 3 years.
$400 seems a little low to me…"
136,https://www.mineralrightsforum.com/t/new-lease-offer-in-pottawatomie-is-offer-fair/81848,2025-06-09T01:32:17Z,smurrah,oklahoma,"Pottawatomie County","Section 24-8N-3E",,"$100 per net mineral acre",100.0,3/16,0.1875,"",,,1.0,"2025-10-18 10:20:45","I got an offer for NW/4 SW/4 in Section 24-8N-3E.  The offer is a cash bonus of $100 per net mineral acre and 3/16th interest.  Is this fair offer?"
137,https://www.mineralrightsforum.com/t/probate-in-n-dakota/81609,2025-05-27T17:23:12Z,4theRightChild,north_dakota,,,,"",,18.5%,0.185,"",,,1.0,"2025-10-18 10:21:05","I’m in the process of signing an O&G lease w/ 18.5% royalty on 63 net acres in N. Dakota. Do I need to get a mineral deed through probate in order to receive royalties?
As of now I’m about to execute signing of said lease through an affidavit of heirship. Do I truly need to go through the probate process here?"
138,https://www.mineralrightsforum.com/t/anyone-getting-leases-of-10-000-00-per-nma/81676,2025-05-31T15:51:38Z,Baylor,,"Leon County",,,"$10,000/NMA",10000.0,"",,"",,,1.0,"2025-10-18 10:21:11","I believe I saw that number of $10,000/NMA for nonparticipating LEASE in Leon County. (Western Haynesville)."
139,https://www.mineralrightsforum.com/t/advice-on-oil-gas-lease/81283,2025-05-13T15:35:26Z,Steve_Hunt,,"Williams County",,,"negotiated a lower lease bonus",,"20% or 1/5",0.2,,,,0.8,"2025-10-18 10:21:51","Hello 4th…
We have mineral interest in Oklahoma so I have no knowledge of the situation in ND. But in our experience, the first offer and even beyond tend to be lowball and you should not be timid about entering into a negotiation. I have doubled and in one case tripled the initial offer. I think your percentage 18% correlates to a 3/16 royalty. I just closed a lease on one parcel by negotiating a lower lease bonus and a better percentage (20% or 1/5). This forum is a great place to become more knowledgeable about how all this works. One more thing. If you and your other family members can negotiate as a bloc, you will have more leverage, even if you each sign an individual lease for your respective interests. I wish you the best."
140,https://www.mineralrightsforum.com/t/bonus-offer-on-a-1-4-royalty/81771,2025-06-03T19:23:01Z,tbonne,oklahoma,"Carter County","Sec 5-3S-1E",,N/A,,1/4,0.25,N/A,,,0.8,"2025-10-18 10:22:39","Hello - I am getting some offers on Sec 5 -3S -1E in Carter Co.  One of the offers is a bonus at a 1/4 royalty which seems very attractive since typically there is no bonus to get a 1/4 RI.  Anyone else getting similar offers or have any other information?"
141,https://www.mineralrightsforum.com/t/bonus-offer-on-a-1-4-royalty/81771,2025-06-05T15:01:20Z,tbonne,oklahoma,"Carter County","Sec 5-3S-1E",,$1000/acre,1000.0,1/4,0.25,,,,1.0,"2025-10-18 10:22:44","Thanks all for the info.  The offer I received was $1000 / acre for 1/4 royalty.  I am waiting to receive their sample lease.  So if I wait and go to pooling, how do I make my election and attempt to receive the best terms under a 1/4 royalty?"
142,https://www.mineralrightsforum.com/t/bonus-offer-on-a-1-4-royalty/81771,2025-06-06T01:58:46Z,tbonne,oklahoma,"Carter County","Sec 5-3S-1E",,,,1/4,0.25,,,,1.0,"2025-10-18 10:22:46","Thanks for the very helpful info.  So I did receive a copy of the lease and right off the bat I am having a problem with …
“In consideration of the premises the said Lessee covenants and agrees: to deliver to the credit of Lessor, in the pipeline to which it may connect its wells, the 1/4 part of all oil … less a proportionate deduction for any transportation or other fees or taxes charged to the Lessee; to pay Lessor for gas (including casing head gas and coal bed methane gas) of whatsoever nature or kind (with all of its constituents) produced and sold, or used off the leased premises, or used in the manufacture of products therefrom, 1/4 of the gross proceeds received from any party (whether or not an affiliate of Lessee) for the gas sold, used off the premises, or in the manufacture of products therefrom, less a proportionate part, of any production, severance and other excise taxes and costs and/or fees incurred by Lessee in making marketable Lessor’s share of gas, and/or in gathe"
143,https://www.mineralrightsforum.com/t/suggested-counter-for-antero/81498,2025-05-20T23:45:10Z,UncleJed,west_virginia,"Pleasants County",,Antero,$4000/acre,4000.0,20%,0.2,"3 years",3.0,,1.0,"2025-10-18 10:23:15","We received a lease offer from Antero and countered with 1.) 20% royalty on all oil, gas, and NGL’s (actually was trying to get 18%) 2.) No Post Production Costs 3.) $4000/acre bonus 4.) Reduce the term of the lease from 5 years to 3. This is what their representative said: I am presently working with 9 lessors that have lawyered up, and the ask is 20.0%. (As the Attorneys want their piece of the pie) They have been sitting as denied sense August 2024 as Antero is not giving 20.00%. On that alone, if I take your offer to Denver Office for approval,  they are just going to park it as denied."
